[1783783339.369885] MINER<->FX | 172.31.11.58:10510 -> 123.88.25.139:2859 | {"error": null, "id": 10278, "result": true}
[1783783340.613557] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:62082 | {"id": null, "method": "mining.set_difficulty", "params": [524288]}
[1783783340.613633] MINER<->FX | 172.31.11.58:10510 -> 123.88.25.139:2859 | {"id": null, "method": "mining.set_difficulty", "params": [524288]}
[1783783340.61522] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:21886 | {"id": null, "method": "mining.notify", "params": ["2264011", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e00da03f13cd39ffabe6d6dc79ac2efe5f65ed0a49c4ae3e70e93ee19aac9fe577218458fa37195cc336f421000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fac", false]}
[1783783340.647674] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:28800 | {"id": null, "method": "mining.notify", "params": ["2251510", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e003304f13cd22bfabe6d6dc79ac2efe5f65ed0a49c4ae3e70e93ee19aac9fe577218458fa37195cc336f421000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fac", false]}
[1783783341.733616] MINER<->FX | 123.88.25.139:2856 -> 172.31.11.58:10510 | {"params": ["btc88708200.S21-bb1", "2251510", "3419000000000000", "6a525fac", "c56eb3fa", "0003c000"], "id": 121937, "method": "mining.submit"}
[1783783341.733782] FX<->MAIN_POOL | 172.31.11.58:28800 -> 172.65.246.174:700 | {"id": 121937, "method": "mining.submit", "params": ["btc88708200.S21-bb1", "2251510", "3419000000000000", "6a525fac", "c56eb3fa", "0003c000"]}
[1783783341.735858] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:28800 | {"error": null, "id": 121937, "result": true}
[1783783341.735961] MINER<->FX | 172.31.11.58:10510 -> 123.88.25.139:2856 | {"error": null, "id": 121937, "result": true}
[1783783342.289055] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:21886 | {"id": null, "method": "mining.notify", "params": ["2264012", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e00da03f13f6282fabe6d6d345bb1646afc1ebd4faa3ba5522671ff40add63e699372ddbefa4c83851622cb1000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fae", false]}
[1783783342.289421] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:28800 | {"id": null, "method": "mining.notify", "params": ["2251511", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e003304f13f613afabe6d6d345bb1646afc1ebd4faa3ba5522671ff40add63e699372ddbefa4c83851622cb1000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fae", false]}
[1783783342.296439] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:62082 | {"id": null, "method": "mining.notify", "params": ["2345165", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e007501f13f618bfabe6d6d345bb1646afc1ebd4faa3ba5522671ff40add63e699372ddbefa4c83851622cb1000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fae", false]}
[1783783347.431069] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:62082 | {"id": null, "method": "mining.notify", "params": ["2345166", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e007501f1473af9fabe6d6d16b7d7bb2fb3c8517ca8dd15adad3b06ec270a17969b08a5888b69bde67a89101000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb3", false]}
[1783783347.434819] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:28800 | {"id": null, "method": "mining.notify", "params": ["2251512", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e003304f1473a7ffabe6d6d16b7d7bb2fb3c8517ca8dd15adad3b06ec270a17969b08a5888b69bde67a89101000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb3", false]}
[1783783347.435218] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:21886 | {"id": null, "method": "mining.notify", "params": ["2264013", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e00da03f1473bf1fabe6d6d16b7d7bb2fb3c8517ca8dd15adad3b06ec270a17969b08a5888b69bde67a89101000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3a44a8ecd619329d720e31512a0aaac5c5695fda81ea1af9a3cbdca8100089f46300000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb3", false]}
[1783783347.990044] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:62082 | {"id": null, "method": "mining.notify", "params": ["2345167", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e007501f148150bfabe6d6d16b7d7bb2fb3c8517ca8dd15adad3b06ec270a17969b08a5888b69bde67a89101000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3ade155a6c1945b174eca5ed4eb4bc8a991e745402ea1af9a3cbdca80f0089f46400000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb4", false]}
[1783783347.990266] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:21886 | {"id": null, "method": "mining.notify", "params": ["2264014", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e00da03f14815b2fabe6d6d16b7d7bb2fb3c8517ca8dd15adad3b06ec270a17969b08a5888b69bde67a89101000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3ade155a6c1945b174eca5ed4eb4bc8a991e745402ea1af9a3cbdca80f0089f46400000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb4", false]}
[1783783348.023132] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:28800 | {"id": null, "method": "mining.notify", "params": ["2251513", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038e9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e003304f14814c4fabe6d6d16b7d7bb2fb3c8517ca8dd15adad3b06ec270a17969b08a5888b69bde67a89101000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3ade155a6c1945b174eca5ed4eb4bc8a991e745402ea1af9a3cbdca80f0089f46400000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb4", false]}
[1783783348.218018] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:62082 | {"id": null, "method": "mining.notify", "params": ["2345168", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff58038e9c0e1b2f706f6f6c696e2e636f6d2f66702f3936378e007501f1486e4101fabe6d6d542eb04ef721f29f84b65a63f4573b325861273d94d1407a3a287410c701e8b71000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3ade155a6c1945b174eca5ed4eb4bc8a991e745402ea1af9a3cbdca80f0089f46400000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb4", false]}
[1783783348.218986] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:28800 | {"id": null, "method": "mining.notify", "params": ["2251514", "ebd7ee1caff9e3c4965abea5941c14610b483d50000201180000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff58038e9c0e1b2f706f6f6c696e2e636f6d2f66702f3936368e003304f1486de301fabe6d6d542eb04ef721f29f84b65a63f4573b325861273d94d1407a3a287410c701e8b71000000000000000", "ffffffff03c35bc3120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed4d12454df687c3945e13f926fc88693d5a109133c37cdcc3377659ec753d872400000000000000002b6a2952534b424c4f434b3ade155a6c1945b174eca5ed4eb4bc8a991e745402ea1af9a3cbdca80f0089f46400000000", ["a17b76cfb4b00a31ced40a36cd1ec29a25992d4c979e1e9c30bd0e1b088acbe5", "75a75ccffafc8546732b160b9e2b07563a49b4029349582fdcce6850b441c142", "2e48325466abae9678399201294448ca8b2571e55f5bf46b3158ea595e3f48c9", "7e975a714264b9609314b7f8cc7e8847ef1310d43acf5d1edf4d97bc8f8c82a7", "3e38a81a8966a9afc2cc1bcfa704ac3cc1cf94a79220f52fa726673d970c255e", "de0558cd7d4098ab7d5cfd6c3789a5cd96a77066f10a558aae1452fec8014221", "c618998466a415d2e6fcd739c62e79f895960fc3d5264a4523e56b726278a8be", "afa71b2b377782546036a4f58f08c42cb6a78cc14de2bb1daeafb8882d697f0d", "4cd847abf862b8aba5d3b2e464cc71e08003d6acdecb4f3c937f44d7d0429225", "383ae6fb99a3df3c85f8c66ca00bb552d61b4a2be4cca42a08783f33bc196297", "20ec6c196a98f493708de126b591f38afdf9134d1343e27a388f0dd06465dc73", "b1a353758535498d4c379cdc03631284d97a45426722c33cdcc6a1e92f34c221"], "20000000", "17021a42", "6a525fb4", false]}
[1783783348.47663] MINER<->FX | 123.88.25.139:2859 -> 172.31.11.58:10510 | {"params": ["btc88708200.S21-04", "2345168", "d10b000000000000", "6a525fb4", "a078d831", "00036000"], "id": 10279, "method": "mining.submit"}
[1783783348.476745] FX<->MAIN_POOL | 172.31.11.58:62082 -> 172.65.246.174:700 | {"id": 10279, "method": "mining.submit", "params": ["btc88708200.S21-04", "2345168", "d10b000000000000", "6a525fb4", "a078d831", "00036000"]}
[1783783348.478395] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:62082 | {"error": null, "id": 10279, "result": true}
[1783783348.478499] MINER<->FX | 172.31.11.58:10510 -> 123.88.25.139:2859 | {"error": null, "id": 10279, "result": true}
